,0
2156,3.4250730542865373
2157,3.4316582294110383
2158,3.4310820265876445
2159,3.395110507470058
2160,3.4304235090751947
2161,3.414166357986583
2162,3.449191258180022
2163,3.4258962011771
2164,3.4077458122401945
2165,3.4056056303247315
2166,3.4306292957978353
2167,3.4204634316993867
2168,3.41774704696053
2169,3.4338395686710292
2170,3.4411655759970365
2171,3.418981767296374
2172,3.4015722105609747
2173,3.4521545869860475
2174,3.3716508210890233
2175,3.4031361896530434
2176,3.4170473721035517
2177,3.409844836811129
2178,3.4650368358233528
2179,3.4279952257480346
2180,3.4132197390624355
2181,3.3906243569164918
2182,3.417376630859777
2183,3.4389430793925175
2184,3.418529036506565
2185,3.4096802074330164
2186,3.415442235666955
2187,3.4081985430300037
2188,3.436885212166111
2189,3.4368028974770546
2190,3.462937811252418
2191,3.4235502325389966
2192,3.401695682594559
2193,3.443058813845331
2194,3.434004198049142
2195,3.428159855126147
2196,3.4118203893484793
2197,3.416800428036383
2198,3.42017533028769
2199,3.447009918920031
2200,3.436926369510639
2201,3.4304235090751947
2202,3.4162653825575173
2203,3.413672469852245
2204,3.4130551096843234
2205,3.4363501666872454
2206,3.4285714285714284
2207,3.420792690455612
2208,3.4206692184220273
2209,3.4128081656171543
2210,3.4719101123595504
2211,3.4132197390624355
2212,3.4482857966004032
2213,3.41906408198543
2214,3.4258962011771
2215,3.4005844342922993
2216,3.4253199983537064
2217,3.4703049759229536
2218,3.437831831090258
2219,3.412108490760176
2220,3.4272543935465283
2221,3.426431246655966
2222,3.418529036506565
2223,3.423056344404659
2224,3.4038358645100217
2225,3.4150306622216733
2226,3.433798411326501
2227,3.4455694118615465
2228,3.3981973083096677
2229,3.432975264435939
2230,3.4379141457793145
2231,3.417129686792608
2232,3.410132938222826
2233,3.427460180269169
2234,3.4672181750833437
2235,3.423097501749187
2236,3.441782936164959
2237,3.3930937975881794
2238,3.4471745482981437
2239,3.4552413878256574
2240,3.418570193851093
2241,3.4547063423467916
2242,3.4258138864880436
2243,3.4572992550520643
2244,3.421533522657118
2245,3.4104210396345227
2246,3.4205045890439147
2247,3.431164341276701
2248,3.446269086718525
2249,3.383051405523316
2250,3.4172531588261927
2251,3.439642754249496
2252,3.4429353418117463
2253,3.430341194386138
2254,3.4583693460097953
2255,3.425566942420875
2256,3.4125612215499856
2257,3.412972794995267
2258,3.420792690455612
2259,3.4300530929744415
2260,3.45980985306828
2261,3.4495205169362473
2262,3.4226447709593777
2263,3.439190023459686
2264,3.4363501666872454
2265,3.406387619870766
2266,3.4427295550891057
2267,3.4424826110219366
2268,3.412396592171873
2269,3.4212865785899496
2270,3.418529036506565
2271,3.4121908054492325
2272,3.436185537309133
2273,3.3929703255545953
2274,3.407087294727744
2275,3.417705889616002
2276,3.4407540025517553
2277,3.4430176565008024
2278,3.4113676585586696
2279,3.4370909988887517
2280,3.417664732271474
2281,3.4571346256739517
2282,3.433716096637445
2283,3.41070914104622
2284,3.3937934724451577
2285,3.422109725480512
2286,3.417788204305058
2287,3.439066551426102
2288,3.4527719471539697
2289,3.4219450961023994
2290,3.4538831954562292
2291,3.4525250030868007
2292,3.414619088776392
2293,3.4108737704243324
2294,3.4262254599333253
2295,3.404206280610775
2296,3.460139111824505
2297,3.3939581018232703
2298,3.438202247191011
2299,3.4301354076634976
2300,3.425155368975594
2301,3.455323702514714
2302,3.444128904803062
2303,3.4363913240317734
2304,3.4395192822159113
2305,3.407293081450385
2306,3.4024776721405936
2307,3.4154010783224265
2308,3.446227929373997
2309,3.4004198049141867
2310,3.435650491830267
2311,3.398896983166646
2312,3.4266370333786065
2313,3.4514549121290696
2314,3.4227270856484338
2315,3.439066551426102
2316,3.3961394410832613
2317,3.4370086841996956
2318,3.4152364489443143
2319,3.444087747458534
2320,3.4551179157920733
2321,3.4118203893484793
2322,3.4525250030868007
2323,3.4367617401325266
2324,3.4206280610774993
2325,3.416512326624686
2326,3.4288595299831255
2327,3.428653743260485
2328,3.4161007531794048
2329,3.413713627196773
2330,3.449438202247191
2331,3.438696135325349
2332,3.434415771494423
2333,3.440095485039305
2334,3.4109972424579165
2335,3.4192287113635427
2336,3.3839157097584063
2337,3.434991974317817
2338,3.4508787093056754
2339,3.4342099847717824
2340,3.4221920401695685
2341,3.4288595299831255
2342,3.4047001687451126
2343,3.456681894884142
2344,3.398896983166646
2345,3.4064699345598224
2346,3.406716878626991
2347,3.423961805984278
2348,3.4406716878626993
2349,3.4288595299831255
2350,3.407704654895666
2351,3.382639832078034
2352,3.434004198049142
2353,3.404082808577191
2354,3.405893731736428
2355,3.4401777997283616
2356,3.4472157056426718
2357,3.4090628472650946
2358,3.4436761740132527
2359,3.4317405441000948
2360,3.4012429518047496
2361,3.465859982713915
2362,3.4449932090381528
2363,3.399843602090793
2364,3.4408363172408114
2365,3.4338807260155573
2366,3.4276248096472814
2367,3.4463514014075813
2368,3.430011935629913
2369,3.4398896983166645
2370,3.4292299460838787
2371,3.4218627814133433
2372,3.4336337819483886
2373,3.4302177223525536
2374,3.420792690455612
2375,3.4161007531794048
2376,3.4066345639379345
2377,3.419557970119768
2378,3.414289830020167
2379,3.4350331316623453
2380,3.4314936000329257
2381,3.428201012470675
2382,3.391077087706301
2383,3.4344980861834795
2384,3.441782936164959
2385,3.401078322426637
2386,3.434745030250648
2387,3.428365641848788
2388,3.423426760505412
2389,3.4096802074330164
2390,3.4165946413137425
2391,3.415195291599786
2392,3.4201341729431616
2393,3.4218627814133433
2394,3.4172531588261927
2395,3.416347697246574
2396,3.4090628472650946
2397,3.445610569206075
2398,3.4078692842737786
2399,3.4206280610774993
2400,3.458863234144133
2401,3.4481211672222907
2402,3.4364324813763014
2403,3.4150306622216733
2404,3.4261431452442688
2405,3.4160184384903487
2406,3.3927233814874262
2407,3.433139893814051
2408,3.4279952257480346
2409,3.440342429106474
2410,3.440013170350249
2411,3.4116557599703667
2412,3.439725068938552
2413,3.432481376301601
2414,3.4132197390624355
2415,3.4162653825575173
2416,3.425278841009178
2417,3.447421492365313
2418,3.447833065810594
2419,3.436226694653661
2420,3.4313289706548136
2421,3.4184467218175083
2422,3.422109725480512
2423,3.4108737704243324
2424,3.4437173313577807
2425,3.4144544593982795
2426,3.441577149442318
2427,3.4514549121290696
2428,3.4127670082726262
2429,3.4297649915627444
2430,3.4536774087335886
2431,3.4455694118615465
2432,3.4345804008725356
2433,3.4196814421533523
2434,3.4411244186525085
2435,3.4284479565378443
2436,3.4621146643618554
2437,3.442235666954768
2438,3.4241675927069184
2439,3.410503354323579
2440,3.4226447709593777
2441,3.4392311808042146
2442,3.446927604230975
2443,3.402642301518706
2444,3.428077540437091
2445,3.414536774087336
2446,3.467629748528625
2447,3.425525785076347
2448,3.4221920401695685
2449,3.4204634316993867
2450,3.4247849528748406
2451,3.4096802074330164
2452,3.421739309379759
2453,3.422480141581265
2454,3.447462649709841
2455,3.4266370333786065
2456,3.4143721447092235
2457,3.4210396345227805
2458,3.4439642754249498
2459,3.41268469358357
2460,3.421780466724287
2461,3.4130962670288514
2462,3.4301354076634976
2463,3.416347697246574
2464,3.449108943490966
2465,3.436555953409886
2466,3.4351154463514013
2467,3.4043709099888875
2468,3.4108737704243324
2469,3.444458163559287
2470,3.431864016133679
2471,3.4306292957978353
2472,3.431287813310285
2473,3.4389430793925175
2474,3.4408363172408114
2475,3.41025641025641
2476,3.415154134255258
2477,3.411985018726592
2478,3.4074988681730254
2479,3.426390089311438
2480,3.413384368440548
2481,3.417788204305058
2482,3.4455282545170185
2483,3.4216981520352308
2484,3.428201012470675
2485,3.4314936000329257
2486,3.4429764991562744
2487,3.401078322426637
2488,3.4377083590566735
2489,3.4261431452442688
2490,3.400707906325884
2491,3.4385726632917644
2492,3.4301765650080256
2493,3.4298473062518005
2494,3.4214512079680617
2495,3.4191463966744866
2496,3.4200107009095775
2497,3.404206280610775
2498,3.429888463596329
2499,3.415565707700539
2500,3.425855043832572
2501,3.39749763345269
2502,3.4313701279993416
2503,3.411943861382064
2504,3.405523315635675
2505,3.43470387290612
2506,3.419557970119768
2507,3.4227682429929622
2508,3.4340865127381983
2509,3.435650491830267
2510,3.423756019261637
2511,3.418117463061283
2512,3.4292299460838787
2513,3.427460180269169
2514,3.4525250030868007
2515,3.3933818989998765
2516,3.4152776062888424
2517,3.4314112853438696
2518,3.3905008848829072
2519,3.423056344404659
2520,3.4028069308968187
2521,3.4227682429929622
2522,3.430341194386138
2523,3.4204634316993867
2524,3.412396592171873
2525,3.4516195415071818
2526,3.422932872371075
2527,3.4227682429929622
2528,3.4340865127381983
2529,3.4175824175824174
2530,3.4122731201382885
2531,3.4357739638638516
2532,3.4671358603942872
2533,3.418570193851093
2534,3.433427995225748
2535,3.4398073836276084
2536,3.397579948141746
2537,3.429353418117463
2538,3.4279540684035066
2539,3.4244968514631435
2540,3.42149236531259
2541,3.400172860847018
2542,3.3694283244845042
2543,3.410132938222826
2544,3.4108737704243324
2545,3.41070914104622
2546,3.428077540437091
2547,3.4429764991562744
2548,3.444787422315512
2549,3.4016545252500308
2550,3.4372144709223362
2551,3.4179116763386426
2552,3.441577149442318
2553,3.4042885952998314
2554,3.456599580195086
2555,3.404576696711528
2556,3.429024159361238
2557,3.423097501749187
2558,3.402354200107009
2559,3.422932872371075
2560,3.41202617607112
2561,3.4017368399390873
2562,3.4445816355928716
2563,3.4341688274272544
2564,3.4398896983166645
2565,3.4345804008725356
2566,3.4348685022842327
2567,3.4370909988887517
2568,3.4205045890439147
2569,3.427377865580113
2570,3.4235090751944686
2571,3.4141252006420544
2572,3.3996789727126804
2573,3.3852327447833064
2574,3.4494793595917193
2575,3.429353418117463
2576,3.4187348232292054
2577,3.437872988434786
2578,3.4068815080051036
2579,3.419022924640902
2580,3.4056879450137876
2581,3.4162242252129893
2582,3.4278717537144505
2583,3.410174095567354
2584,3.4392723381487427
2585,3.4527719471539697
2586,3.4134666831296046
2587,3.4004198049141867
2588,3.427172078857472
2589,3.4332633658476355
2590,3.445980985306828
2591,3.437543729678561
2592,3.4197637568424084
2593,3.416471169280158
2594,3.4345804008725356
2595,3.4368028974770546
2596,3.397662262830802
2597,3.425484627731819
2598,3.439601596904968
2599,3.424661480841256
2600,3.4576696711528174
2601,3.425608099765403
2602,3.3937523151006297
2603,3.4179116763386426
2604,3.3999259167798495
2605,3.4009548503930525
2606,3.39132403177347
2607,3.4253611556982344
2608,3.460097954479977
2609,3.4169239000699676
2610,3.436555953409886
2611,3.4326460056797137
2612,3.4100506235337695
2613,3.405729102358316
2614,3.434374614149895
2615,3.4072107667613287
2616,3.4329341070914103
2617,3.397291846730049
2618,3.4379141457793145
2619,3.4326460056797137
2620,3.4275836523027534
2621,3.398485409721365
2622,3.418981767296374
2623,3.390089311437626
2624,3.437379100300449
2625,3.4148660328435607
2626,3.4231798164382434
2627,3.465160307856937
2628,3.435979750586492
2629,3.424291064740503
2630,3.434621558217064
2631,3.415442235666955
2632,3.4235502325389966
2633,3.4249907395974812
2634,3.4379964604683706
2635,3.45606453471622
2636,3.419846071531465
2637,3.454541712968679
2638,3.432975264435939
2639,3.4250318969420093
2640,3.4362678519981893
2641,3.39264106679837
2642,3.4332633658476355
2643,3.46355517142034
2644,3.4395192822159113
2645,3.427172078857472
2646,3.4639255875210933
2647,3.420545746388443
2648,3.42655471868955
2649,3.424743795530312
2650,3.441865250854015
2651,3.4461867720294688
2652,3.4351154463514013
2653,3.4056056303247315
2654,3.425855043832572
2655,3.429106474050294
2656,3.424249907395975
2657,3.424249907395975
2658,3.3977857348643865
2659,3.429970778285385
2660,3.42655471868955
2661,3.4445404782483435
2662,3.4038358645100217
2663,3.431864016133679
2664,3.4473803350207843
2665,3.4175412602378894
2666,3.4060583611145407
2667,3.4267193480676625
2668,3.4122319627937605
2669,3.4004198049141867
2670,3.4385726632917644
2671,3.4263077746223813
2672,3.4191463966744866
2673,3.4143721447092235
2674,3.4160184384903487
2675,3.396592171873071
2676,3.4238794912952217
2677,3.43206980285632
2678,3.4172943161707208
2679,3.432110960200848
2680,3.4083220150635882
2681,3.442523768366465
2682,3.426431246655966
2683,3.4338807260155573
2684,3.413302053751492
2685,3.3942050458904394
2686,3.4567642095731985
2687,3.4568876816067826
2688,3.462608552496193
2689,3.4131374243733794
2690,3.436226694653661
2691,3.432110960200848
2692,3.4093921060213197
2693,3.390171626126682
2694,3.420339959665802
2695,3.4401366423838335
2696,3.4417417788204303
2697,3.4349508169732887
2698,3.425155368975594
2699,3.393587685722517
2700,3.4140017286084703
2701,3.4344569288389515
2702,3.4249084249084247
2703,3.399185084578343
2704,3.428612585915957
2705,3.404823640778697
2706,3.4213277359344776
2707,3.432440218957073
2708,3.404576696711528
2709,3.411738074659423
2710,3.441577149442318
2711,3.418076305716755
2712,3.4235090751944686
2713,3.4428941844672183
2714,3.414907190188089
2715,3.446227929373997
2716,3.4059760464254847
2717,3.417788204305058
2718,3.4326871630242417
2719,3.4027246162077622
2720,3.424661480841256
2721,3.440054327694777
2722,3.455694118615467
2723,3.4065110919043504
2724,3.40762234020661
2725,3.433757253981973
2726,3.427336708235585
2727,3.4169650574144956
2728,3.432975264435939
2729,3.440342429106474
2730,3.4003786475696587
2731,3.415483393011483
2732,3.4314112853438696
2733,3.4159772811458207
2734,3.413672469852245
2735,3.4336337819483886
2736,3.417705889616002
2737,3.437461414989505
2738,3.4087747458533975
2739,3.423303288471828
2740,3.4489854714573815
2741,3.433427995225748
2742,3.402271885417953
2743,3.4193933407416552
2744,3.411449973247726
2745,3.4196402848088243
2746,3.4402601144174176
2747,3.4260196732106842
2748,3.4407540025517553
2749,3.4294768901510473
2750,3.415565707700539
2751,3.3895131086142323
2752,3.4250318969420093
2753,3.445610569206075
2754,3.456270321438861
2755,3.4005844342922993
2756,3.41643001193563
2757,3.4351566036959293
2758,3.4533481499773635
2759,3.4047413260896406
2760,3.4394781248713833
2761,3.4410421039634524
2762,3.4012017944602215
2763,3.4373379429559203
2764,3.4426883977445777
2765,3.438408033913652
2766,3.43404535539367
2767,3.4059760464254847
2768,3.394534304646664
2769,3.413631312507717
2770,3.4411244186525085
2771,3.438119932501955
2772,3.4283244845042598
2773,3.4241264353623904
2774,3.411120714491501
2775,3.435197761040458
2776,3.4620735070173274
2777,3.4495205169362473
2778,3.452854261843026
2779,3.4077869695847225
2780,3.4314524426883977
2781,3.432193274889904
2782,3.427460180269169
2783,3.445610569206075
2784,3.4088159031979255
2785,3.397909206897971
2786,3.418981767296374
2787,3.426390089311438
2788,3.4467218175083345
2789,3.3827221467670907
2790,3.4272543935465283
2791,3.432604848335185
2792,3.4084454870971723
2793,3.438119932501955
2794,3.3961394410832613
2795,3.4265958760340784
2796,3.4149483475326172
2797,3.4203811170103307
2798,3.4078281269292505
2799,3.4222331975140965
2800,3.4064699345598224
2801,3.42898300201671
2802,3.4593571222784707
2803,3.445775198584187
2804,3.420339959665802
2805,3.4298061489072724
2806,3.4017779972836153
2807,3.419846071531465
2808,3.451989957607935
2809,3.4248672675638967
2810,3.474503025064823
2811,3.4184055644729803
2812,3.4279952257480346
2813,3.402271885417953
2814,3.4194344980861833
2815,3.436926369510639
2816,3.3977445775198585
2817,3.414166357986583
2818,3.3983207803432522
2819,3.45540601720377
2820,3.419928386220521
2821,3.4219039387578714
2822,3.4483681112894597
2823,3.447009918920031
2824,3.4472980203317283
2825,3.4358974358974357
2826,3.4078281269292505
2827,3.413754784541301
2828,3.4228917150265463
2829,3.4344980861834795
2830,3.432234432234432
2831,3.4209573198337244
2832,3.4047824834341687
2833,3.43404535539367
2834,3.4617442482611023
2835,3.416718113347327
2836,3.4263489319669094
2837,3.4104621969790507
2838,3.386302835741038
2839,3.414907190188089
2840,3.4319051734782073
2841,3.4498909330370005
2842,3.4543359262460385
2843,3.4213688932790056
2844,3.4207103757665553
2845,3.384780013993497
2846,3.4247849528748406
2847,3.411985018726592
2848,3.4385315059472363
2849,3.412067333415648
2850,3.427460180269169
2851,3.41334321109602
2852,3.4437584887023087
2853,3.4184878791620363
2854,3.425978515866156
2855,3.4134255257850765
2856,3.4016133679055027
2857,3.4026011441741777
2858,3.420792690455612
2859,3.405399843602091
2860,3.410750298390748
2861,3.404823640778697
2862,3.4263489319669094
2863,3.395686710293452
2864,3.440301271761946
2865,3.3958924970160926
2866,3.4241264353623904
2867,3.4445816355928716
2868,3.4309997118985884
2869,3.4738856648969008
2870,3.427130921512944
2871,3.4813763016010206
2872,3.4461456146849407
2873,3.442153352265712
2874,3.427460180269169
2875,3.437502572334033
2876,3.420545746388443
2877,3.4196402848088243
2878,3.4336749392929167
2879,3.4279129110589786
2880,3.429888463596329
2881,3.4169239000699676
2882,3.396715643906655
2883,3.4549944437584887
2884,3.396756801251183
2885,3.403588920442853
2886,3.4559822200271637
2887,3.41906408198543
2888,3.4196814421533523
2889,3.4536774087335886
2890,3.4013252664938056
2891,3.4134255257850765
2892,3.42083384780014
2893,3.4065522492488785
2894,3.4313289706548136
2895,3.4081985430300037
2896,3.417623574926946
2897,3.4353623904185704
2898,3.4419887228875994
2899,3.4245791661522
2900,3.433139893814051
2901,3.453101205910195
2902,3.430917397209532
2903,3.430341194386138
2904,3.4140840432975263
2905,3.4221920401695685
2906,3.425978515866156
2907,3.4187348232292054
2908,3.4017779972836153
2909,3.4363913240317734
2910,3.4221920401695685
2911,3.4270074494793596
2912,3.4298061489072724
2913,3.4135489978186606
2914,3.428612585915957
2915,3.407293081450385
2916,3.4170473721035517
2917,3.4207103757665553
2918,3.4319463308227354
2919,3.4105445116681072
2920,3.416388854591102
2921,3.4149483475326172
2922,3.397621105486274
2923,3.4310408692431165
2924,3.4589867061777175
2925,3.4183232497839238
2926,3.3960982837387332
2927,3.393628843067045
2928,3.419599127464296
2929,3.4100094661892415
2930,3.4323579042680166
2931,3.4197637568424084
2932,3.4109149277688604
2933,3.4276248096472814
2934,3.4414948347532617
2935,3.422068568135984
2936,3.4358151212083796
2937,3.41202617607112
2938,3.3987735111330615
2939,3.4162653825575173
2940,3.386632094497263
2941,3.4060583611145407
2942,3.4152364489443143
2943,3.4316993867555667
2944,3.439601596904968
2945,3.436967526855167
2946,3.4126023788945137
2947,3.436885212166111
2948,3.4064699345598224
2949,3.4200107009095775
2950,3.4547063423467916
2951,3.430793925175948
2952,3.428159855126147
2953,3.4261431452442688
2954,3.4383668765691238
2955,3.4328517924023543
2956,3.4016545252500308
2957,3.417705889616002
2958,3.377824422768243
2959,3.419599127464296
2960,3.4116557599703667
2961,3.3980738362760836
2962,3.4052352142239783
2963,3.4342099847717824
2964,3.424661480841256
2965,3.4061818331481253
2966,3.4446227929373996
2967,3.418899452607318
2968,3.418940609951846
2969,3.409309791332263
2970,3.445240153105322
2971,3.3773305346339053
2972,3.4589867061777175
2973,3.4323167469234885
2974,3.428653743260485
2975,3.4338395686710292
2976,3.4306704531423633
2977,3.4265958760340784
2978,3.4540066674898138
2979,3.407581182862082
2980,3.413672469852245
2981,3.426431246655966
2982,3.398279622998724
2983,3.4305469811087788
2984,3.4406716878626993
2985,3.418899452607318
2986,3.4550356011030168
2987,3.3883607029674447
2988,3.4218216240688153
2989,3.4561468494052763
2990,3.4279540684035066
2991,3.4322755895789605
2992,3.4161007531794048
2993,3.3949458780919457
2994,3.4216981520352308
2995,3.43206980285632
2996,3.425566942420875
2997,3.424002963328806
2998,3.439190023459686
2999,3.418652508540149
3000,3.4328929497468823
3001,3.43647363872083
3002,3.411161871836029
3003,3.441865250854015
3004,3.4534304646664196
3005,3.392888010865539
3006,3.4227270856484338
3007,3.4013252664938056
3008,3.4578343005309295
3009,3.411449973247726
3010,3.4471745482981437
3011,3.4257315717989876
3012,3.412108490760176
3013,3.395686710293452
3014,3.406346462526238
3015,3.418611351195621
3016,3.4473803350207843
3017,3.425155368975594
3018,3.4127670082726262
3019,3.415853809112236
3020,3.398567724410421
3021,3.428694900605013
3022,3.404864798123225
3023,3.386961353253488
3024,3.4087747458533975
3025,3.4152364489443143
3026,3.4130962670288514
3027,3.426184302588797
3028,3.4260196732106842
3029,3.410750298390748
3030,3.4172943161707208
3031,3.4250318969420093
3032,3.4018191546281433
3033,3.433345680536692
3034,3.4476272790879534
3035,3.437379100300449
3036,3.428036383092563
3037,3.4163065399020454
3038,3.4326460056797137
3039,3.447791908466066
3040,3.440054327694777
3041,3.4384903486027083
3042,3.439025394081574
3043,3.4241264353623904
3044,3.4193933407416552
3045,3.4627731818743053
3046,3.3958924970160926
3047,3.3937934724451577
3048,3.4263489319669094
3049,3.4228917150265463
3050,3.4128493229616823
3051,3.4150718195662018
3052,3.431287813310285
3053,3.4079104416183066
3054,3.431205498621229
3055,3.404576696711528
3056,3.441000946618924
3057,3.40893937523151
3058,3.4270074494793596
3059,3.3961805984277893
3060,3.4521134296415195
3061,3.4269662921348316
3062,3.4138782565748858
3063,3.4194756554307117
3064,3.416512326624686
3065,3.4130962670288514
3066,3.435938593241964
3067,3.4414948347532617
3068,3.4116969173148948
3069,3.440301271761946
3070,3.4188582952627895
3071,3.433345680536692
3072,3.4461044573404123
3073,3.412725850928098
3074,3.439066551426102
3075,3.4021895707288965
3076,3.440630530518171
3077,3.457505041774705
3078,3.4147425608099766
3079,3.424208750051447
3080,3.4078281269292505
3081,3.4305058237642507
3082,3.402642301518706
3083,3.430876239865004
3084,3.4537597234226447
3085,3.455652961270939
3086,3.401942626661728
3087,3.4043709099888875
3088,3.442811869778162
3089,3.428612585915957
3090,3.4121908054492325
3091,3.423961805984278
3092,3.4316582294110383
3093,3.4072519241058568
3094,3.412725850928098
3095,3.4533481499773635
3096,3.3816932131538873
3097,3.421574680001646
3098,3.441824093509487
3099,3.4082397003745317
3100,3.455076758447545
3101,3.431205498621229
3102,3.3890603778244226
3103,3.4368028974770546
3104,3.4218216240688153
3105,3.412067333415648
3106,3.4309997118985884
3107,3.4463925587521094
3108,3.42964151952916
3109,3.426390089311438
3110,3.458245873976211
3111,3.401366423838334
3112,3.4291476313948226
3113,3.436844054821583
3114,3.4804708400214017
3115,3.461003416059596
3116,3.4081162283409476
3117,3.4082808577190598
3118,3.4059348890809567
3119,3.427419022924641
3120,3.4102975676009386
3121,3.4311231839321725
3122,3.4170062147590237
3123,3.445980985306828
3124,3.417788204305058
3125,3.4426883977445777
3126,3.445240153105322
3127,3.433345680536692
3128,3.4194756554307117
3129,3.4231798164382434
3130,3.442523768366465
3131,3.4505494505494507
3132,3.4263077746223813
3133,3.4270486068238877
3134,3.4615796188829897
3135,3.450055562415113
3136,3.4407128452072273
3137,3.427130921512944
3138,3.4379141457793145
3139,3.458245873976211
3140,3.4090628472650946
3141,3.4300530929744415
3142,3.4095978927439603
3143,3.4279129110589786
3144,3.4152776062888424
3145,3.41951681277524
3146,3.4489854714573815
3147,3.4172531588261927
3148,3.439642754249496
3149,3.3972506893855208
3150,3.3912005597398855
3151,3.4291476313948226
3152,3.4624850804626086
3153,3.424208750051447
3154,3.434745030250648
3155,3.402066098695312
3156,3.4275836523027534
3157,3.4382845618800677
3158,3.4103798822899947
3159,3.4026011441741777
3160,3.4419475655430714
3161,3.433345680536692
3162,3.424249907395975
3163,3.4245791661522
3164,3.4393134954932707
3165,3.4166769560027985
3166,3.4338395686710292
3167,3.4287772152940694
3168,3.431822858789151
3169,3.4298473062518005
3170,3.440630530518171
3171,3.414248672675639
3172,3.4236325472280527
3173,3.4361443799646048
3174,3.427377865580113
3175,3.4305469811087788
3176,3.436885212166111
3177,3.4263489319669094
3178,3.4473391776762563
3179,3.4116557599703667
3180,3.4248672675638967
3181,3.448738527390213
3182,3.4348273449397047
3183,3.4358562785529076
3184,3.4219039387578714
3185,3.4294768901510473
3186,3.3886076470346134
3187,3.4194756554307117
3188,3.4183232497839238
3189,3.4266781907231345
3190,3.4436761740132527
3191,3.4072519241058568
3192,3.4341688274272544
3193,3.456270321438861
3194,3.4087335885088694
3195,3.4449932090381528
3196,3.3764250730542864
3197,3.432563690990657
3198,3.4144544593982795
3199,3.417788204305058
3200,3.426925134790303
3201,3.4103798822899947
3202,3.3933818989998765
3203,3.410215252911882
3204,3.413713627196773
3205,3.4326871630242417
3206,3.4295180474955758
3207,3.433716096637445
3208,3.4389019220479895
3209,3.4269662921348316
3210,3.427789439025394
3211,3.4300942503189695
3212,3.450096719759641
3213,3.4216569946907027
3214,3.41466024612092
3215,3.4016545252500308
3216,3.4514960694735977
3217,3.401983784006256
3218,3.4139605712639423
3219,3.4410832613079805
3220,3.421533522657118
3221,3.4100094661892415
3222,3.4432646005679715
3223,3.432481376301601
3224,3.4398485409721364
3225,3.4594394369675268
3226,3.4015310532164467
3227,3.4205045890439147
3228,3.432152117545376
3229,3.4169650574144956
3230,3.381940157221056
3231,3.431164341276701
3232,3.439601596904968
3233,3.4086512738198134
3234,3.4090216899205665
3235,3.4117792320039513
3236,3.4258138864880436
3237,3.442564925710993
3238,3.4134255257850765
3239,3.4140017286084703
3240,3.418611351195621
3241,3.435321233074042
3242,3.405893731736428
3243,3.4260196732106842
3244,3.4099683088447135
3245,3.4069638226941596
3246,3.428612585915957
3247,3.3964275424949584
3248,3.4291887887393506
3249,3.409227476643207
3250,3.4094744207103758
3251,3.4118615466930073
3252,3.4612092027822365
3253,3.4424826110219366
3254,3.459727538379224
3255,3.426760505412191
3256,3.4364324813763014
3257,3.4003374902251307
3258,3.440630530518171
3259,3.437872988434786
3260,3.434662715561592
3261,3.4366794254434705
3262,3.451043338683788
3263,3.3934230563444046
3264,3.41268469358357
3265,3.417376630859777
3266,3.439395810182327
3267,3.4420710375766554
3268,3.413919413919414
3269,3.4235090751944686
3270,3.4340865127381983
3271,3.4074165534839693
3272,3.446269086718525
3273,3.4450755237272093
3274,3.4254023130427624
3275,3.4514960694735977
3276,3.416718113347327
3277,3.4209573198337244
3278,3.4414536774087336
3279,3.4405893731736428
3280,3.4354858624521545
3281,3.435609334485739
3282,3.4305058237642507
3283,3.418981767296374
3284,3.441906408198543
3285,3.3912005597398855
3286,3.386549779808207
3287,3.446310244063053
3288,3.4372967856113923
3289,3.433798411326501
3290,3.3811993250195496
3291,3.408486644441701
3292,3.446516030785694
3293,3.418529036506565
3294,3.416141910523933
3295,3.428694900605013
3296,3.4284479565378443
3297,3.430793925175948
3298,3.425525785076347
3299,3.418652508540149
3300,3.433716096637445
3301,3.3801703914063466
3302,3.4247849528748406
3303,3.417129686792608
3304,3.4426883977445777
3305,3.41951681277524
3306,3.4323167469234885
3307,3.4094332633658477
3308,3.409844836811129
3309,3.4002963328806026
3310,3.422480141581265
3311,3.4244556941186155
3312,3.428118697781619
3313,3.4542947689015104
3314,3.410132938222826
3315,3.4128493229616823
3316,3.435609334485739
3317,3.39000699674857
3318,3.4649956784788247
3319,3.4187348232292054
3320,3.4436350166687246
3321,3.406428777215294
3322,3.441206733341565
3323,3.416718113347327
3324,3.4485738980121003
3325,3.3930937975881794
3326,3.4218216240688153
3327,3.4214512079680617
3328,3.4201341729431616
3329,3.433345680536692
3330,3.3939992591677983
3331,3.3983207803432522
3332,3.39947318599004
3333,3.415195291599786
3334,3.4461867720294688
3335,3.4008313783594684
3336,3.395769024982508
3337,3.4024776721405936
3338,3.43206980285632
3339,3.405729102358316
3340,3.4297238342182164
3341,3.4184878791620363
3342,3.4314112853438696
3343,3.428694900605013
3344,3.4354035477630984
3345,3.404576696711528
3346,3.431864016133679
3347,3.4228505576820183
3348,3.412931637650739
3349,3.4226036136148497
3350,3.4216158373461742
3351,3.427130921512944
3352,3.42898300201671
3353,3.408568959130757
3354,3.445363625138906
3355,3.3958924970160926
3356,3.442276824299296
3357,3.4379553031238426
3358,3.42964151952916
3359,3.424249907395975
3360,3.4392311808042146
3361,3.4372144709223362
3362,3.4248261102193687
3363,3.411985018726592
3364,3.4323167469234885
3365,3.3782771535580522
